"call_num","cluster"
"7978815439",1
"8014316538",2
"8094016837",1
"8128815330",1
"8165816330",1
"8169815438",1
"8258815434",2
"8317819330",1
"8379815337",1
"8565816332",1
"8609815338",1
"8625816232",1
"8648815436",1
"8685818338",2
"8775716137",1
"8809815331",1
"8848815336",2
"8878815437",2
"9000816953",1
"9004310538",1
"9085118133",2
"9129416558",1
"9345818330",1
"9445816333",1
"9466315538",1
"9550816553",1
"9665310538",1
"9670815351",1
"9726411538",1
"9738815438",1
"9780316558",1
"9799815439",1
"9815816232",1
"9859310538",1
"9909815332",1
"9998815452",1
"10029815351",1
"10065818339",1
"10068815437",1
"10074815531",2
"10128815438",1
"10139815353",1
"10298016651",1
"10344815531",1
"10409416558",1
"10459815434",1
"10575816334",1
"10585816332",1
"10639815355",1
"10779310538",1
"10795816333",1
"10859815438",2
"10900816550",1
"10979310538",1
"11009815337",1
"11068310558",1
"11068815432",1
"11115818332",1
"11115818339",1
"11119815330",1
"11119815430",1
"11125818339",1
"11155716135",1
"11168815334",1
"11209815338",2
"11228718436",1
"11258316558",1
"11266617838",1
"11285716136",1
"11298815353",2
"11340410558",1
"11379815335",1
"11388815434",2
"11405716135",1
"11489815354",1
"11508815438",1
"11569815331",1
"11638016651",1
"11669815338",1
"11715816332",1
"11738815450",1
"11750816551",1
"11768815435",1
"11775716137",1
"11798718435",1
"11805818330",1
"11809815339",1
"11885118133",1
"11888815334",1
"11898815338",2
"11915716137",1
"11987310538",1
"12008815338",1
"12015311538",2
"12128815331",2
"12165818334",1
"12217119232",1
"12225816232",1
"12250816959",1
"12325818338",1
"12354016835",1
"12375716135",1
"12395816237",1
"12408815454",1
"12458815333",1
"12490816959",1
"12527819334",1
"12529310538",1
"12537119232",1
"12556411538",2
"12625816238",1
"12679814952",1
"12738815331",1
"12809116355",1
"12837119231",1
"12854415538",1
"12874416538",1
"12926315538",2
"12929815431",2
"12944210632",1
"12968815456",1
"12988815350",1
"13005410538",2
"13135818330",1
"13148815454",2
"13149016652",1
"13208815435",1
"13240816959",1
"13478815430",1
"13479815332",1
"13498815438",1
"13527410538",2
"13639815333",1
"13695716137",1
"13708815351",1
"13770815450",1
"13796319538",2
"13829815438",1
"13889310538",1
"13928815432",1
"13969815350",1
"13989815437",2
"14065310538",1
"14488815330",2
"14699410538",1
"14934417538",1
"14959815339",1
"15028815338",2
"15139016654",1
"15139815338",1
"15158815438",1
"15205716138",1
"15250816953",2
"15258815433",1
"15269815438",1
"15338815339",2
"15375816237",1
"15535816236",1
"15548815431",1
"15578716457",1
"15598815432",1
"15699814950",1
"16000410558",1
"16119815437",1
"16155818330",1
"16186411538",2
"16265818334",1
"16298815335",1
"16338815435",2
"16504016831",1
"16535818338",1
"16579815350",1
"16596311538",1
"16608316558",1
"16668815434",1
"16694016836",1
"16709016652",2
"16759815432",1
"16829815432",1
"16849815432",1
"16865611838",1
"16878815332",1
"16898815332",1
"16918815433",1
"16985410538",1
"17118815337",1
"17128815331",1
"17165310538",1
"17188815450",1
"17199815337",1
"17225716135",1
"17399316558",1
"17425818333",1
"17467819332",1
"17529815332",2
"17598410538",1
"17695816239",1
"17704715533",2
"17715716135",2
"17739416558",1
"17795411538",1
"17835816236",2
"17839815350",1
"17855816236",1
"17906310538",1
"17908815431",1
"17929310538",2
"18175818331",1
"18175818336",1
"18229815339",2
"18265818332",1
"18356311538",1
"18398815336",1
"18408815334",1
"18418815337",1
"18595818337",2
"18608815433",1
"18630816959",1
"18639815431",1
"18665818338",1
"18699815430",2
"18728815339",1
"18816617838",1
"18819310538",1
"18824417538",1
"18837310538",1
"18859410538",1
"18879815339",1
"18889815434",1
"18895816331",1
"18949310538",2
"19017410538",1
"19030815352",1
"19096415538",2
"19156315538",1
"19157310538",1
"19209815330",1
"19228815333",1
"19255816333",1
"19270816951",2
"19298815357",1
"19306316538",1
"19400815450",1
"19449310538",1
"19598815335",1
"19615816333",1
"19628815436",1
"19629815331",1
"19659815335",1
"19775716136",1
"19805818338",1
"19879815436",1
"19879815437",2
"19897310538",2
"19978815439",1
"19988815435",1
"20000815351",1
"20037819332",1
"20058316558",1
"20088310538",1
"20128310558",1
"20169815355",1
"20256416538",1
"20260815359",1
"20295816238",1
"20438815432",1
"20498815431",1
"20589815438",1
"20594016835",1
"20665816238",1
"20695818333",1
"20709815331",1
"20854310538",1
"20865118139",1
"20885816231",1
"20939815337",1
"20955818334",2
"20969815433",1
"20995716135",1
"21018815336",2
"21065816232",1
"21109815332",1
"21115411538",1
"21120816952",1
"21138718436",1
"21138815432",1
"21168815451",1
"21250815356",1
"21374315538",1
"21429310538",2
"21448716457",2
"21504016837",1
"21505816232",1
"21586311538",1
"21589815338",1
"21719815336",1
"21735816238",1
"21769815337",1
"21886418538",1
"22029410538",1
"22068815338",1
"22074016830",1
"22189815434",1
"22218815357",1
"22229310538",1
"22230816554",1
"22236317538",1
"22274815531",1
"22284815530",1
"22297310538",1
"22298815436",2
"22359815336",1
"22380812051",1
"22388316558",2
"22418815431",1
"22558815339",2
"22675818339",1
"22789814950",1
"22810812051",2
"22829815331",1
"22847119231",1
"22869815439",1
"22886314538",1
"22905411538",1
"22919815339",1
"22949016653",1
"23068815352",1
"23126316538",1
"23130815350",1
"23205611838",1
"23219815332",1
"23236616838",1
"23270812050",1
"23288815330",2
"23329815432",1
"23336317538",1
"23336319538",2
"23450116456",1
"23575716139",2
"23578815333",1
"23865716135",1
"23890815450",1
"23909815437",1
"24009310538",1
"24115818330",1
"24159410558",2
"24159815353",1
"24228815437",2
"24268815436",1
"24326310538",2
"24378815431",1
"24835410538",1
"24855816235",1
"24869815437",1
"24937310538",1
"24998815450",1
"25025816330",1
"25035118134",1
"25124016837",1
"25168815332",2
"25177119232",1
"25229010859",1
"25235818333",1
"25354815532",1
"25380816954",1
"25387119232",1
"25488316558",1
"25515410538",2
"25608016651",1
"25619815339",1
"25716616838",1
"25815818337",1
"25898815339",1
"25924210632",1
"25934316538",1
"25959815350",2
"26076617838",1
"26089815436",1
"26090816959",1
"26148815438",1
"26166416538",1
"26294210631",1
"26348316558",1
"26385818338",1
"26587819333",1
"26735818331",1
"26797410538",2
"26808815352",1
"26819010859",1
"26845716139",1
"26895816237",1
"26928310538",1
"26998815450",1
"27106415538",1
"27198815430",1
"27239815335",1
"27308410538",1
"27329815438",1
"27418815334",1
"27436419538",1
"27528410538",1
"27688410538",1
"27688815454",1
"27728815456",1
"27729815331",2
"27786419538",1
"27885816238",1
"27909815432",2
"27929016653",1
"27995816232",1
"28008716457",2
"28100716652",2
"28178815434",1
"28219316558",1
"28385818333",1
"28398815332",1
"28415816331",1
"28465816235",1
"28547819332",1
"28568815337",1
"28586310538",1
"28765818336",2
"28810816959",2
"28819016653",2
"28819815336",1
"28848316558",1
"28886410538",1
"29035816237",1
"29068815430",1
"29098815333",2
"29179815434",2
"29187819330",1
"29340116459",1
"29354016831",1
"29478815455",1
"29727819334",1
"29749815336",1
"29790815352",1
"29795816231",1
"29804715533",2
"29834016831",1
"29838815436",1
"29926616838",2
"29960815350",1
"29989410538",1
"29999814950",1
"30075310538",1
"30089815338",2
"30224210630",1
"30249815431",1
"30335310538",1
"30340816552",1
"30345311538",1
"30389016651",2
"30450116456",2
"30559010859",1
"30868815435",1
"31087310538",1
"31115816231",1
"31154410538",1
"31279815332",1
"31309815330",1
"31430816550",1
"31527119233",1
"31539316558",1
"31649815437",1
"31669815436",1
"31759814952",1
"31789815337",1
"31810812053",2
"31925816231",1
"31958815353",1
"32009310538",1
"32036314538",1
"32050816550",1
"32059016652",1
"32120815350",1
"32129719854",1
"32138815438",1
"32176416538",1
"32179815438",1
"32199815437",1
"32255816237",1
"32276310538",1
"32310816951",1
"32324410538",1
"32445818333",2
"32448718435",1
"32486411538",1
"32509815339",1
"32518410538",1
"32519815331",2
"32535410538",2
"32599815330",1
"32758815436",1
"32864016831",2
"32865816239",1
"32936411538",1
"32976416538",1
"33048316558",2
"33059815332",1
"33069016652",1
"33095818332",1
"33098016654",1
"33186617838",2
"33239815331",1
"33258815430",1
"33304316538",1
"33305816334",1
"33307819334",1
"33314815532",1
"33338815336",1
"33360815352",1
"33375816236",2
"33378815353",2
"33379316558",1
"33379410538",1
"33429815435",1
"33679410538",1
"33709815332",1
"33809815337",1
"33814815531",1
"33939815436",1
"33967119234",1
"33975816333",1
"34055816230",1
"34245818339",1
"34326316538",1
"34329815352",1
"34389815431",1
"34465816231",1
"34489815435",1
"34518815330",1
"34555311538",1
"34669410538",1
"34776315538",1
"34858410538",1
"34939310538",1
"35119016650",1
"35170812051",1
"35216311538",1
"35459016652",1
"35655410538",2
"35754016830",1
"35830815350",1
"35860816550",1
"36075818337",1
"36125716137",2
"36195118134",1
"36228815330",1
"36235411538",1
"36288815333",1
"36296616838",1
"36365818337",1
"36384016837",1
"36390410558",1
"36519815438",1
"36538016652",1
"36539815336",1
"36575818330",1
"36615818337",1
"36638815432",1
"36649016650",1
"36739815336",2
"36748815353",1
"36798718436",2
"36809815330",1
"36956319538",2
"36966314538",2
"36978815456",2
"37055818335",1
"37065818335",1
"37109016650",1
"37198316558",1
"37258815452",1
"37315410538",1
"37375816230",1
"37424016833",1
"37535816238",1
"37649815331",1
"37776412538",1
"37864016830",1
"37874416538",2
"37929815334",1
"38015816231",1
"38080116456",1
"38096310538",1
"38125611838",1
"38170815357",1
"38185818331",1
"38240812050",1
"38256318538",1
"38285411538",1
"38285816235",1
"38365818331",1
"38368815338",1
"38430410558",1
"38505410538",1
"38517819333",1
"38527819330",1
"38568410558",2
"38628316558",1
"38715816331",1
"38767819333",1
"38775818331",2
"38785716137",1
"38889815433",1
"38915118134",1
"38965816232",2
"39029410538",1
"39139815351",1
"39229815331",1
"39598815333",1
"39635818333",1
"39659815353",1
"39674715533",1
"39718815333",1
"39885410538",1
"39986419538",1
"39994815532",1
"40008815450",1
"40024210632",1
"40115118133",2
"40255816231",1
"40606617838",1
"40608815456",2
"40785716136",2
"40835818336",1
"41040815359",1
"41099410558",1
"41208815452",1
"41356410538",1
"41368410538",1
"41476312538",2
"41488410538",1
"41587310538",1
"41719815337",1
"41719815439",1
"41745816234",1
"41809016651",1
"41829815333",1
"41988410538",2
"42110716652",1
"42368310538",1
"42586419538",1
"42785818333",1
"42798815332",1
"43068815457",1
"43198815330",2
"43215818338",2
"43224016835",1
"43230816550",1
"43269016651",1
"43275818331",2
"43295818333",1
"43339416558",1
"43428815438",1
"43439815433",1
"43509815438",2
"43550812052",1
"43655816231",1
"43698815430",1
"43719814952",2
"43756316538",1
"43805816230",1
"44008815356",1
"44138815437",1
"44145816333",1
"44224210632",2
"44268815434",1
"44326317538",1
"44348815438",1
"44349815336",1
"44418815330",1
"44448815337",1
"44479310538",1
"44488815334",1
"44489815430",1
"44505816230",1
"44576316538",1
"44625816232",1
"44635818337",1
"44637819333",2
"44838815430",1
"44925411538",1
"45010416558",1
"45045816331",1
"45536319538",1
"45597819332",1
"45600816957",1
"45625716137",1
"45675410538",1
"45685716137",1
"45999815352",1
"46169815438",1
"46288815431",2
"46306311538",1
"46334016837",1
"46404016833",1
"46419310538",1
"46505816237",1
"46505818338",1
"46609815433",1
"46635816330",1
"46649815338",1
"46689815333",1
"46717119230",1
"46815818331",1
"46837119232",1
"46879815338",1
"46888815434",2
"46897119234",1
"46910815356",1
"46926412538",1
"47147819333",1
"47180815359",1
"47289815436",1
"47309815437",1
"47335816230",1
"47387819334",1
"47576410538",1
"47678815337",1
"47685716136",1
"47715410538",1
"47788815353",1
"47890816954",1
"47978815439",2
"48045816233",1
"48075410538",1
"48185611838",2
"48265311538",1
"48280815354",1
"48348310538",2
"48369815352",1
"48419714959",1
"48516411538",1
"48519815350",1
"48629815435",2
"48669815336",1
"48718316558",1
"48719815330",1
"48719815336",2
"48835816238",1
"49059410558",1
"49075818336",1
"49179116355",1
"49197819333",1
"49319815434",1
"49694815531",2
"49798815333",1
"49899815336",1
"49908815332",1
"49919815436",1
"49974016832",1
"50179815350",1
"50195118139",2
"50196419538",1
"50208815331",1
"50478815452",1
"50506319538",1
"50549410538",2
"50549815351",1
"50585818332",1
"50798815456",2
"50807819332",1
"50830816551",1
"50855611838",2
"50888815335",1
"51039815350",1
"51109815330",1
"51185118133",1
"51278815336",1
"51315716137",1
"51380816952",2
"51398016653",2
"51415118134",1
"51429310538",2
"51525716137",1
"51558815457",2
"51569016652",1
"51576412538",2
"51585118139",1
"51585816239",1
"51605818332",1
"51915818330",1
"51979815335",2
"52039815338",1
"52089815355",1
"52226319538",2
"52354815531",1
"52477310538",1
"52525118133",1
"52545816233",1
"52615816330",1
"52689815338",1
"52738016651",1
"52756311538",1
"52769815438",1
"52804016834",2
"52806311538",1
"52834815530",2
"52874316538",1
"52995818337",1
"53025716135",1
"53160116457",1
"53196418538",1
"53275716137",1
"53276617838",1
"53379815333",1
"53399815437",1
"53536316538",2
"53559815334",1
"53565816232",1
"53615816236",2
"53634316538",1
"53689815430",1
"54077119232",1
"54189815337",1
"54208815336",1
"54335818333",1
"54364016833",1
"54408815339",1
"54465716136",1
"54627119234",1
"54666410538",1
"54689815332",1
"54748815438",1
"54758815330",2
"54776310538",1
"54818815338",1
"54869715456",1
"55140310558",1
"55189815438",1
"55195816331",1
"55249815339",1
"55355818334",2
"55389815435",2
"55425611838",1
"55439815330",1
"55449815436",1
"55488815352",1
"55507119232",1
"55509815430",1
"55515310538",1
"55545816239",1
"55549815439",1
"55569815433",1
"55580815352",1
"55585816334",1
"55606411538",1
"55638815435",1
"55665816236",1
"55685716137",1
"55705816237",1
"55755818335",2
"55765818330",1
"55797819330",2
"55825716138",1
"55825818330",1
"55848815457",1
"55867819330",1
"55869815431",1
"56009815433",1
"56136318538",1
"56145818331",2
"56159815436",1
"56186412538",1
"56318815337",1
"56425818333",1
"56440815356",1
"56460812051",1
"56465816234",1
"56538815333",1
"56540816958",1
"56635716136",1
"56636319538",1
"56639815339",1
"56669815352",2
"56789815435",1
"56800815351",1
"56835310538",1
"56849815338",1
"56889815337",1
"56910816552",1
"57005411538",1
"57079815336",1
"57115816232",1
"57116410538",2
"57165716137",1
"57184016832",1
"57207819333",1
"57258815332",2
"57258815430",1
"57278815432",1
"57289815433",1
"57334016831",1
"57415818331",1
"57504016830",1
"57517410538",1
"57520316558",1
"57578815432",1
"57637819334",2
"57688410538",1
"57696616838",1
"57774016833",2
"57775118133",1
"57784317538",2
"57800812050",1
"57808410538",1
"57826315538",2
"57939815439",2
"57955818339",2
"57968716455",1
"57979815330",1
"58098815435",1
"58107310538",1
"58108410538",1
"58228815432",1
"58257119231",2
"58366317538",1
"58389815337",1
"58649815338",1
"58658410538",1
"58667119231",2
"58684815531",1
"58769815332",1
"58799815436",1
"58820816959",2
"58858815333",2
"58888815438",1
"59038815435",1
"59078410538",1
"59089815337",1
"59096316538",1
"59098815336",1
"59188815352",2
"59195818339",2
"59199815353",2
"59335818330",1
"59368815431",1
"59375310538",1
"59399815437",1
"59445311538",1
"59648815332",1
"59649016653",1
"59665816331",1
"59669815337",2
"59689815435",1
"59765818332",2
"59794210630",2
"59818815338",1
"59999815439",1
"60050815355",1
"60066311538",1
"60089815435",1
"60094815532",1
"60119815336",1
"60198815457",1
"60208815431",1
"60259016653",2
"60319410538",1
"60396319538",2
"60425311538",1
"60485816239",2
"60507819334",1
"60565818333",1
"60645818333",1
"60668016651",1
"60668815430",1
"60695816332",1
"60787310538",1
"60798016651",1
"60819815435",1
"60839410558",1
"60895816331",1
"60958815431",1
"60989815337",1
"61014815531",2
"61015410538",1
"61034016836",2
"61045818333",1
"61069310538",1
"61089815433",1
"61156312538",2
"61175816333",2
"61186311538",1
"61198815434",2
"61207819330",1
"61225816235",2
"61236310538",1
"61269814950",2
"61286310538",1
"61299815432",1
"61348316558",2
"61517819331",1
"61560816553",1
"61569815332",1
"61589116355",1
"61604016832",1
"61689815331",1
"61689815350",1
"61695818336",1
"61728410538",1
"61755816233",1
"61779815331",1
"61819815353",2
"61845816238",1
"61868815336",1
"61899310538",1
"61918815351",1
"61959310538",1
"62004016834",1
"62059814952",1
"62059815435",1
"62068815433",2
"62086311538",1
"62118815357",1
"62158815431",1
"62165816239",1
"62185818337",1
"62235816333",1
"62279416558",1
"62279815351",1
"62379815439",1
"62390815354",1
"62437410538",1
"62475818335",1
"62495118139",2
"62519815338",2
"62548815439",1
"62665310538",2
"62694417538",1
"62779016651",2
"62819815331",1
"62838016653",1
"62860815355",1
"62988815433",1
"62988815436",1
"63000316558",1
"63018815456",1
"63076318538",1
"63135818334",1
"63179815352",1
"63198815435",1
"63269815338",1
"63346312538",1
"63354016835",1
"63378815333",1
"63379815434",1
"63385410538",1
"63408815432",2
"63589410538",1
"63638718436",1
"63658310538",2
"63670116458",1
"63785311538",1
"63829815437",1
"63839815335",1
"63885816238",1
"63889815331",2
"63895311538",1
"63907119234",1
"63939815331",1
"63939815338",2
"64065118139",1
"64076318538",1
"64137819331",1
"64238016653",1
"64254417538",1
"64408815339",1
"64439815432",1
"64499815432",2
"64499815438",2
"64529815339",1
"64609815436",1
"64619815438",1
"64645716139",1
"64655818331",1
"64664410538",1
"64746419538",1
"64749815351",2
"64805816333",1
"64850815353",1
"64885716137",1
"64889815434",1
"64910816952",1
"65015410538",1
"65018815437",1
"65069016652",1
"65069310538",1
"65205818331",1
"65210816552",1
"65219815334",1
"65255310538",1
"65269815439",1
"65304016831",2
"65360815354",1
"65429815339",1
"65449715456",1
"65458815450",1
"65486415538",1
"65518815334",1
"65525816332",1
"65528815432",1
"65554016836",1
"65559410538",1
"65588815432",1
"65636616838",1
"65650816553",1
"65686311538",1
"65795818330",2
"65797410538",1
"65845310538",1
"65854210631",1
"65858815330",1
"65858815336",1
"65866316538",1
"65866410538",1
"65869815355",1
"65939815331",1
"65958815438",1
"65995816332",1
"66029815332",2
"66029815438",2
"66038815432",1
"66064317538",1
"66065716136",1
"66068815439",1
"66079410538",1
"66095118139",1
"66156414538",1
"66159815435",1
"66176319538",2
"66178815431",1
"66189815439",1
"66249815334",1
"66288815438",1
"66445816234",1
"66495310538",1
"66495816333",1
"66508815455",2
"66538815338",2
"66550816550",1
"66555118133",1
"66564016830",1
"66575310538",1
"66588815455",1
"66589815434",1
"66610815356",1
"66618815331",1
"66624316538",1
"66625311538",1
"66628716457",1
"66678815330",1
"66708815433",1
"66746418538",1
"66776315538",1
"66785716135",1
"66804317538",1
"66818815336",1
"66846418538",1
"66878310538",2
"66895818332",1
"66898410538",2
"66904016831",1
"66915816232",1
"66955818336",2
"66969815335",1
"66989815351",1
"66998016653",1
"67035716139",1
"67105818339",1
"67149116355",1
"67168815335",1
"67255816236",1
"67269815433",1
"67317119233",1
"67336315538",1
"67368815339",1
"67498815452",2
"67508815352",2
"67529310538",1
"67564016837",2
"67589815439",1
"67639815339",1
"67655818331",1
"67685818333",1
"67708815359",1
"67726317538",1
"67770812052",1
"67785818333",1
"67857819331",1
"67959815331",1
"67970410558",2
"67975411538",1
"67987819331",1
"67989016650",2
"67996419538",1
"68085716139",1
"68116312538",1
"68129815332",1
"68194317538",1
"68199815438",1
"68235816231",1
"68267819330",1
"68309815331",1
"68384016834",1
"68387819330",1
"68395816333",1
"68516411538",1
"68559010859",1
"68579815334",1
"68595816238",1
"68610816952",1
"68697119233",1
"68698815331",1
"68700812050",1
"68760816953",2
"68788815336",1
"68799815339",1
"68818815430",1
"68818815434",1
"68876616838",2
"68879016650",1
"68879815337",1
"68909815330",1
"68919310538",1
"68969815432",1
"68976319538",1
"68988815339",1
"69018815434",1
"69029815434",2
"69059815334",1
"69085716139",1
"69099815436",2
"69115716137",1
"69156318538",1
"69215816237",1
"69358815337",1
"69377819332",1
"69399815439",2
"69496416538",1
"69498815452",1
"69539815353",1
"69565818336",1
"69608815456",1
"69625716139",1
"69626310538",1
"69675816234",1
"69699815439",1
"69705818330",1
"69715716136",1
"69779815330",2
"69787819332",1
"69808815430",2
"69809410538",1
"69809815431",1
"69845118139",1
"69859815430",1
"69865816236",1
"69868815452",1
"69876411538",1
"69948815351",2
"70004016834",1
"70065816237",1
"70079310538",1
"70099815337",1
"70118815432",1
"70160815358",1
"70198310538",1
"70198815332",1
"70229815351",1
"70234016831",1
"70279815339",1
"70408815334",1
"70448815333",1
"70519715456",1
"70679815333",1
"70689815437",2
"70695816231",2
"70768815431",1
"71015818337",1
"71058016651",1
"71059815336",1
"71059815353",1
"71079815332",2
"71220815355",1
"71220816954",1
"71295716137",1
"71329815439",1
"71394016834",1
"71408016651",1
"71455118139",1
"71460815351",1
"71547819334",1
"71558316558",2
"71559814950",2
"71587819330",1
"71616412538",1
"71635816231",1
"71775818336",1
"71777119234",2
"71878815330",1
"71896317538",1
"71938815433",1
"71968815438",1
"72088815430",1
"72188815434",1
"72199116355",1
"72279815433",1
"72285118133",1
"72285716139",1
"72314815531",1
"72365816231",1
"72459815439",2
"72515310538",1
"72559719854",1
"72580815450",1
"72588815456",1
"72648815430",2
"72685816238",1
"72709310538",1
"72719010859",1
"72720815351",1
"72759815334",1
"72765818337",1
"72827819331",1
"72887819332",1
"72899815436",1
"73039815434",1
"73104016836",1
"73109116355",1
"73136310538",1
"73167119231",1
"73295818339",2
"73317410538",1
"73337819330",1
"73350816959",1
"73360815357",1
"73425716135",1
"73465818332",1
"73529815339",1
"73554016833",2
"73585410538",1
"73636411538",1
"73775818339",1
"73779815339",1
"73799814950",2
"73825818339",1
"73826315538",1
"73848815357",2
"73890815356",1
"73939016651",1
"73970815351",1
"74015311538",1
"74078815352",1
"74139815437",1
"74310815450",1
"74377119234",1
"74424310538",1
"74525818333",1
"74559815334",1
"74639815339",1
"74728815334",2
"74858815332",1
"74880116457",1
"75015816235",1
"75050410558",1
"75257119231",1
"75278815432",2
"75395816330",1
"75399815332",1
"75420816953",1
"75557119230",1
"75598815339",1
"75669815338",1
"75698815431",1
"75706417538",1
"75750815357",2
"75768310538",1
"75895816332",1
"75935818333",1
"75939815432",1
"75989310538",2
"76010815354",1
"76048815437",1
"76079714959",1
"76118815339",2
"76178815438",1
"76224016833",1
"76245816332",1
"76268815350",1
"76289815438",1
"76498410538",1
"76517819332",1
"76537819333",1
"76555716136",1
"76575816232",1
"76575816332",2
"76607819333",1
"76609016652",1
"76625818336",1
"76628310538",2
"76645411538",1
"76659310558",1
"76666418538",1
"76748815339",1
"76765611838",1
"76768718435",1
"76785410538",1
"76799815437",1
"76827310538",1
"76829814951",1
"76839815338",1
"76888815331",1
"76888815438",1
"76938815438",2
"76957119232",1
"77004310538",1
"77016312538",1
"77019815351",1
"77049310538",1
"77050410558",2
"77054016831",1
"77079016651",2
"77108815438",1
"77124316538",1
"77124815530",1
"77166312538",1
"77177119232",1
"77199815339",1
"77215818330",1
"77236310538",2
"77249715456",1
"77259016654",2
"77304815531",1
"77336318538",1
"77366418538",1
"77377819330",1
"77378815436",1
"77379815332",2
"77385716137",1
"77456418538",1
"77464815530",1
"77508815338",2
"77534415538",2
"77545818332",1
"77568815332",1
"77575816239",1
"77635816331",1
"77665118133",1
"77678815431",1
"77688815339",1
"77706317538",1
"77716616838",2
"77735816230",1
"77746414538",2
"77748410538",1
"77748815334",2
"77754016836",1
"77755818331",1
"77777119233",1
"77777819331",2
"77794410538",1
"77815311538",1
"77818815331",1
"77824016832",1
"77859815433",1
"77859815436",1
"77868815330",2
"77868815333",1
"77924316538",2
"77936312538",1
"77946411538",1
"77958316558",1
"77965816230",2
"77968815451",1
"77989815432",1
"77996418538",1
"78035816235",1
"78087119234",1
"78109815430",1
"78137819334",1
"78178718435",1
"78205818334",1
"78209815332",1
"78275311538",1
"78279815337",2
"78317819333",1
"78319815338",1
"78338815331",1
"78359815435",1
"78370815356",1
"78387819330",1
"78515816231",1
"78579410538",1
"78588815331",1
"78598815336",1
"78635816237",1
"78688815330",1
"78700815350",1
"78705818330",1
"78739016652",1
"78758815437",2
"78835816236",1
"78835816332",1
"78840116458",1
"78840815355",1
"78845716135",1
"78895411538",1
"78918815336",1
"78945816332",1
"78990816551",1
"79028815437",1
"79066416538",1
"79085716135",1
"79105816234",1
"79128815430",2
"79169815432",1
"79184415538",1
"79205816235",1
"79320410558",1
"79335816232",1
"79365818335",1
"79385716135",2
"79386412538",2
"79405410538",2
"79555611838",2
"79566317538",1
"79588815454",1
"79607310538",1
"79619815333",1
"79628815438",2
"79659815438",1
"79687819330",2
"79705818331",1
"79740410558",1
"79758016652",1
"79775818333",1
"79776617838",1
"79797819330",1
"79798815436",1
"79820815359",1
"79860815450",1
"79868815336",1
"79886316538",2
"79887819332",1
"79919815334",1
"79985816239",1
"80048718435",1
"80079815430",1
"80079815436",2
"80118716457",1
"80237119232",1
"80249815333",1
"80315410538",1
"80338815439",1
"80359815330",1
"80375816231",1
"80534316538",1
"80545816233",1
"80559815439",1
"80579815437",2
"80638815457",1
"80729814951",1
"80750816959",1
"80755816334",1
"80787119233",1
"80835118133",2
"80835716136",1
"80838815333",1
"80838815435",1
"80858815332",1
"80865818335",1
"80874310538",1
"80889815338",1
"80938815451",1
"80968815434",1
"81025816330",1
"81068815330",2
"81150815353",2
"81189310538",1
"81194310538",1
"81327119231",1
"81348016653",1
"81399815332",1
"81406315538",1
"81438815357",1
"81459310538",1
"81465410538",1
"81469815331",1
"81499410538",1
"81519016653",1
"81548815332",2
"81606316538",1
"81644815532",2
